barcode,cycle,QDischarge,Qcharge,RUL,IR,Tmax,Tavg,Tmin,chargetime,Skewness,Kurtosis,IntegralT,Slope,Intercept
EL150800465027,2,1093.8644,1093.6196,870,16.311171,35.386097,32.15133933,29.803907,10.007885,0,0,0,0,0
EL150800465027,3,1095.1102,1095.0329,870,16.267659,35.292381,32.15414269,29.748285,10.00817667,5.48E-13,1,32.15274101,1.2458,1091.3728
EL150800465027,4,1095.9545,1095.7154,870,16.234038,35.431374,32.1844625,29.723524,10.09367,-0.230046566,1.5,64.32204361,1.04505,1091.841217
EL150800465027,5,1096.4732,1096.2867,870,16.207566,35.453625,32.17832294,29.86635,10.00811,-0.432821913,1.744105491,96.50343632,0.86707,1092.31583
EL150800465027,6,1096.9613,1096.6837,870,16.186342,35.320065,32.18110285,29.831375,10.00756667,-0.524089833,1.961355167,128.6831492,0.75568,1092.65
EL150800465027,7,1097.2881,1096.7363,870,16.185727,35.352734,32.20180233,29.82221,10.092785,-0.621477774,2.131810288,160.8746018,0.662585714,1092.960314
EL150800465027,8,1097.4655,1096.6456,870,16.183667,35.294106,32.20214238,29.801617,10.01096333,-0.742100548,2.313205035,193.0765742,0.577353571,1093.272832
EL150800465027,9,1097.4988,1096.7239,870,16.174823,35.41013,32.19872986,29.801804,10.09307833,-0.887387133,2.546039228,225.2770103,0.496502381,1093.596237
EL150800465027,10,1097.587,1097.4201,870,16.181435,35.331429,32.16927481,29.794746,10.09214333,-1.01655839,2.803599336,257.4610126,0.431551667,1093.87769
EL150800465027,11,1097.8453,1097.5255,870,16.166329,35.217754,32.11999736,29.657726,10.09454333,-1.08756964,3.017596523,289.6056487,0.389035758,1094.076098
EL150800465027,12,1097.8042,1097.5018,870,16.170638,35.272011,32.09699984,29.513268,10.00876667,-1.187304657,3.269341137,321.7141473,0.346293636,1094.289808
EL150800465027,13,1094.1756,1102.8069,870,0,35.308605,32.01685838,29.575521,10.09250333,-0.85220589,2.257929585,353.7710764,0.168754196,1095.236685
EL150800465027,14,1095.0853,1091.4063,870,16.195418,35.165054,32.12082574,29.532089,10.00824667,-0.631913102,1.930990485,385.8399185,0.085876923,1095.706323
EL150800465027,15,1096.0648,1093.892,870,16.175466,35.245434,32.03808128,29.593184,10.00882167,-0.59900297,2.017588184,417.919372,0.059314725,1095.865696
EL150800465027,16,1096.4152,1095.2508,870,16.20451,35.007423,31.89247304,29.557022,10.092525,-0.627118045,2.167315864,449.8846492,0.049326429,1095.928955
EL150800465027,17,1096.7561,1096.0243,870,16.165493,34.97472,31.86935507,29.589685,10.092495,-0.698767656,2.338321348,481.7655632,0.049074853,1095.930633
EL150800465027,18,1097.1587,1096.4957,870,16.173907,34.98489,31.87284002,29.549948,10.00815167,-0.793257474,2.494808812,513.6366608,0.055834069,1095.883318
EL150800465027,19,1097.3228,1096.8171,870,16.169533,35.08049,31.92236267,29.613569,10.09230333,-0.882190231,2.643304162,545.5342621,0.06247678,1095.834605
EL150800465027,20,1094.8926,1096.8311,870,16.1871,34.959915,31.86003479,29.495224,10.00783667,-0.7031226,2.261644375,577.4254608,0.027873509,1096.099897
EL150800465027,21,1097.546,1097.0937,870,16.154226,34.993969,31.91944416,29.532923,10.09207833,-0.775613932,2.356021535,609.3152003,0.040170075,1096.001524
EL150800465027,22,1096.2675,1097.0992,870,16.182942,35.102695,31.9044751,29.66328,10.00828,-0.769704152,2.442856563,641.2271599,0.032147143,1096.068382
EL150800465027,23,1097.5857,1097.2692,870,16.180398,35.04525,31.94284026,29.646561,10.09256833,-0.831481526,2.530447824,673.1508176,0.041371654,1095.988436
EL150800465027,24,1097.62,1097.3309,870,16.185729,35.044842,31.90347528,29.660376,10.09259667,-0.889277378,2.622449659,705.0739754,0.048313439,1095.92596
EL150800465027,25,1097.7654,1097.3738,870,16.162112,35.020634,31.92578456,29.640299,10.00773833,-0.934075438,2.705220081,736.9886053,0.054629478,1095.86701
EL150800465027,26,1097.7191,1097.4498,870,16.181491,35.116207,31.95205173,29.598286,10.09234667,-0.98358078,2.798909459,768.9275234,0.058614615,1095.828487
EL150800465027,27,1097.7793,1097.4431,870,16.163867,35.104908,31.93879244,29.681494,10.01023167,-1.028085297,2.890994021,800.8729455,0.061761778,1095.797016
EL150800465027,28,1097.9686,1097.4509,870,16.187832,35.125294,31.9645244,29.679985,10.09276167,-1.054793493,2.965803548,832.8246039,0.065271734,1095.760746
EL150800465027,29,1097.8606,1097.4882,870,16.178556,35.157478,31.95607123,29.623301,10.09241,-1.094657511,3.056836003,864.7849018,0.066801095,1095.744433
EL150800465027,30,1097.9047,1097.5212,870,16.188329,35.180202,31.94025188,29.551237,10.00820667,-1.131423138,3.146482284,896.7330633,0.067878571,1095.732581
EL150800465027,31,1097.6418,1097.3881,870,16.182024,35.063648,31.87901088,29.394056,10.09243,-1.181837815,3.266798877,928.6426947,0.0666204,1095.74684
EL150800465027,32,1097.7647,1097.3723,870,16.201647,35.054253,31.89458555,29.460253,10.00828167,-1.22643473,3.377891611,960.5294929,0.065930927,1095.754884
EL150800465027,33,1097.7504,1097.4323,870,16.200146,35.245876,31.91283788,29.508898,10.00863333,-1.270709501,3.492889687,992.4332046,0.064907038,1095.767171
EL150800465027,34,1097.7732,1097.3713,870,16.182633,35.023605,31.89849635,29.482813,10.093225,-1.313077525,3.607709055,1024.338872,0.063833189,1095.780415
EL150800465027,35,1097.6112,1097.3603,870,16.210677,35.10791,31.89300316,29.457098,10.00846333,-1.35882303,3.73828372,1056.234621,0.061799358,1095.806177
EL150800465027,36,1097.6315,1097.3732,870,16.198218,35.211937,31.89688059,29.476843,10.00780333,-1.403099365,3.868793374,1088.129563,0.059897199,1095.830905
EL150800465027,37,1097.6473,1097.4342,870,16.186124,35.10717,31.93124807,29.368095,10.092835,-1.446027262,3.999392564,1120.043628,0.058096293,1095.854917
EL150800465027,38,1097.6092,1097.3871,870,16.194558,35.252663,31.85374189,29.557384,10.09201167,-1.488443266,4.133713172,1151.936123,0.056161546,1095.881358
EL150800465027,39,1097.5884,1097.2896,870,16.1935,35.132359,31.87793357,29.416706,10.00787333,-1.530036728,4.270199348,1183.80196,0.054205033,1095.908749
EL150800465027,40,1097.4603,1097.2391,870,16.211789,35.336617,32.004567,29.543816,10.09281,-1.570090319,4.411894581,1215.743211,0.0518333,1095.942744
EL150800465027,41,1097.4673,1097.2682,870,16.221816,35.320564,31.94869287,29.465759,10.09311667,-1.609392847,4.554036736,1247.719841,0.049635947,1095.974972
EL150800465027,42,1097.5211,1097.2826,870,16.221907,35.232449,31.96984284,29.472723,10.09204167,-1.648369836,4.695401989,1279.679108,0.047759355,1096.003121
EL150800465027,43,1097.4762,1097.2118,870,16.213167,35.136425,31.82957253,29.41914,10.09249333,-1.686198838,4.83839861,1311.578816,0.04583054,1096.032696
EL150800465027,44,1097.5101,1097.1966,870,16.212987,35.33725,31.84486299,29.458168,10.008235,-1.723599998,4.981079612,1343.416034,0.044120794,1096.059482
EL150800465027,45,1097.5693,1097.3281,870,16.219825,35.25235,31.93454056,29.508455,10.092505,-1.760351056,5.121863633,1375.305736,0.042679528,1096.082542
EL150800465027,46,1097.6098,1097.3066,870,16.20863,35.259762,31.91509792,29.540857,10.09271333,-1.796124546,5.260767884,1407.230555,0.041415758,1096.103184
EL150800465027,47,1097.5941,1097.3494,870,16.208384,35.267525,31.96269078,29.508898,10.00835167,-1.831430214,5.401121542,1439.169449,0.040151304,1096.124258
EL150800465027,48,1097.5606,1097.2966,870,16.205469,35.232811,31.93811192,29.537146,10.00851167,-1.866308563,5.543622349,1471.119851,0.038845664,1096.146454
EL150800465027,49,1097.496,1097.1891,870,16.186669,35.238525,31.87576201,29.437534,10.010195,-1.900383686,5.688430144,1503.026788,0.037432675,1096.170946
EL150800465027,50,1097.5028,1097.2351,870,16.213996,35.210831,31.89337064,29.497725,10.092185,-1.933973144,5.833395679,1534.911354,0.036110765,1096.1943
EL150800465027,51,1097.527,1097.2412,870,16.218286,35.198181,31.91242506,29.543339,10.00897,-1.967175367,5.978042358,1566.814252,0.034913239,1096.215855
EL150800465027,52,1097.564,1097.2214,870,16.206898,35.288937,31.94741983,29.520706,10.009005,-1.999878206,6.12155157,1598.744174,0.0338559,1096.23524
EL150800465027,53,1097.4669,1097.1045,870,16.195429,35.245071,31.95488925,29.54212,10.009725,-2.031574541,6.267532123,1630.695329,0.032630859,1096.258107
EL150800465027,54,1097.496,1097.1732,870,16.203437,35.367867,31.97167367,29.603857,10.00812333,-2.06314759,6.413525372,1662.65861,0.031531963,1096.278986
EL150800465027,55,1097.365,1097.155,870,16.200695,35.316051,31.96001927,29.585152,10.00780667,-2.091726363,6.556944518,1694.624457,0.030222379,1096.304305
EL150800465027,56,1097.3593,1097.0823,870,16.197797,35.282681,31.95029845,29.650913,10.09234833,-2.119775002,6.70013509,1726.579616,0.028980577,1096.328727
EL150800465027,57,1097.2056,1097.0551,870,16.193897,35.303333,31.99414089,29.631123,10.00776167,-2.140996174,6.827647731,1758.551835,0.027523773,1096.357863
EL150800465027,58,1097.2662,1097.065,870,16.204286,35.321594,31.9560977,29.588011,10.00757833,-2.164956603,6.962960118,1790.526955,0.026275058,1096.383254
EL150800465027,59,1097.2238,1096.9961,870,16.199805,35.172005,31.918102,29.553068,10.008005,-2.186674325,7.093049235,1822.464054,0.02503073,1096.40897
EL150800465027,60,1097.16,1096.9169,870,16.221585,35.250042,31.86358125,29.49255,10.00776667,-2.204728277,7.213222464,1854.354896,0.023758165,1096.435694
EL150800465027,61,1097.1214,1096.833,870,16.229654,35.224808,31.85086414,29.451803,10.09217,-2.220293178,7.326206084,1886.212119,0.022506457,1096.462397
EL150800465027,62,1097.1377,1096.8601,870,16.217774,35.280228,31.90505769,29.527193,10.09238667,-2.236758875,7.44234294,1918.09008,0.021364051,1096.487149
EL150800465027,63,1097.1014,1096.8084,870,16.217563,35.277962,31.88470367,29.500181,10.00785833,-2.250837244,7.551266841,1949.98496,0.020240112,1096.511875
EL150800465027,64,1097.1147,1096.7599,870,16.247177,35.276348,31.89417115,29.426472,10.00798,-2.265680707,7.662948829,1981.874398,0.019209543,1096.534891
EL150800465027,65,1097.0899,1096.6737,870,16.223043,35.381268,31.9457109,29.542383,10.00816667,-2.278851079,7.769460906,2013.794339,0.018209141,1096.557567
EL150800465027,66,1097.0355,1096.6359,870,16.228376,35.347862,31.93451694,29.48436,10.09328833,-2.288236378,7.863268122,2045.734453,0.017196735,1096.580853
EL150800465027,67,1096.7544,1096.395,870,16.260074,35.603031,31.96253163,29.500614,10.00967667,-2.273298479,7.861872338,2077.682977,0.015868874,1096.611836
EL150800465027,68,1096.9489,1096.4071,870,16.202537,35.846455,32.29226661,29.899458,10.00758,-2.276329901,7.932298213,2109.810376,0.014891675,1096.634963
EL150800465027,69,1097.3016,1096.7788,870,16.133625,36.053928,32.55974721,30.08885,10.09217,-2.299347844,8.067144226,2142.236383,0.014430181,1096.646039
EL150800465027,70,1097.4994,1097.1736,870,16.125515,36.047455,32.67728035,30.249355,10.09200833,-2.324680019,8.201922097,2174.854897,0.014235459,1096.650777
EL150800465027,71,1097.4698,1097.1481,870,16.083084,36.01458,32.60476443,30.14406,10.00779667,-2.349831656,8.338463655,2207.495919,0.014004036,1096.656486
EL150800465027,72,1097.258,1096.9669,870,16.101222,35.501743,32.38811407,29.782063,10.00815167,-2.370598928,8.469446651,2239.992358,0.0135266,1096.668421
EL150800465027,73,1096.8896,1096.6074,870,16.279882,35.472557,31.97405472,29.480995,10.09270667,-2.367731851,8.515998857,2272.173443,0.01265187,1096.690581
EL150800465027,74,1096.7907,1096.501,870,16.265603,35.418137,31.9798791,29.513948,10.09251833,-2.356154618,8.525190308,2304.15041,0.011723192,1096.714417
EL150800465027,75,1096.7336,1096.3782,870,16.264884,35.364342,31.91087744,29.466194,10.00802333,-2.339524181,8.511444024,2336.095788,0.010793401,1096.738592
EL150800465027,76,1096.6536,1096.4415,870,16.237499,35.426064,31.97064346,29.557968,10.093315,-2.315501196,8.462942338,2368.036548,0.009840464,1096.763686
EL150800465027,77,1096.6218,1096.3203,870,16.231691,35.423103,31.94160079,29.563915,10.00785667,-2.289065294,8.40252988,2399.992671,0.008918111,1096.788282
EL150800465027,78,1096.606,1096.3525,870,16.232576,35.488487,31.95319319,29.559824,10.00912667,-2.261925862,8.338381997,2431.940068,0.008041093,1096.811961
EL150800465027,79,1096.7269,1096.3168,870,16.258471,35.454102,31.93447142,29.552025,10.09216667,-2.247195362,8.331980768,2463.8839,0.007339722,1096.831132
EL150800465027,80,1096.5805,1096.2577,870,16.242562,35.446217,31.97789268,29.5842,10.00840333,-2.219078344,8.262192606,2495.840082,0.006544333,1096.853138
EL150800465027,81,1096.5267,1096.2259,870,16.23296,35.437313,31.98588713,29.578327,10.00776667,-2.186623624,8.170460865,2527.821972,0.005751251,1096.875344
EL150800465027,82,1096.5073,1096.2126,870,16.254997,35.444965,31.96601933,29.588371,10.00752333,-2.15338706,8.074503631,2559.797925,0.004992762,1096.896835
EL150800465027,83,1096.4575,1096.1697,870,16.243184,35.467834,31.96874572,29.500982,10.09281167,-2.116514249,7.959529004,2591.765308,0.004240131,1096.91841
EL150800465027,84,1096.4056,1096.0641,870,16.247459,35.440285,31.93947673,29.522017,10.00804667,-2.07604323,7.825287223,2623.719419,0.003492299,1096.940097
EL150800465027,85,1096.3732,1096.0622,870,16.268993,35.440414,31.96413964,29.52487,10.00815333,-2.034063785,7.682739938,2655.671227,0.002766465,1096.961389
EL150800465027,86,1096.3093,1096.0006,870,16.263012,35.386238,31.95706964,29.496792,10.00863,-1.987911114,7.516915041,2687.631832,0.002035955,1096.98306
EL150800465027,87,1096.282,1096.007,870,16.251821,35.416977,31.93322994,29.542627,10.00925667,-1.941205824,7.347860401,2719.576981,0.001331714,1097.004188
EL150800465027,88,1096.2472,1095.9711,870,16.260644,35.51387,31.98017371,29.528141,10.09224667,-1.893445471,7.17261728,2751.533683,0.000646621,1097.024969
EL150800465027,89,1096.2961,1095.9734,870,16.256355,35.448639,31.9718093,29.484175,10.00776333,-1.85155157,7.030564925,2783.509675,4.42E-05,1097.043444
EL150800465027,90,1096.0513,1095.8813,870,16.25926,35.448467,31.95906668,29.520344,10.00808833,-1.792616062,6.784903052,2815.475113,-0.000702,1097.066575
EL150800465027,91,1096.1081,1095.8554,870,16.275089,35.448891,31.9842421,29.551813,10.09355167,-1.740506629,6.582902842,2847.446767,-0.00135738,1097.08711
EL150800465027,92,1096.0773,1095.7875,870,16.264532,35.428394,31.93952444,29.473478,10.00799167,-1.688609324,6.381743521,2879.40865,-0.001991588,1097.107194
EL150800465027,93,1096.1448,1095.7608,870,16.271988,35.475189,31.90154216,29.533007,10.09262333,-1.643393501,6.221312124,2911.329184,-0.002536592,1097.124634
EL150800465027,94,1096.1519,1095.7247,870,16.27302,35.432644,31.93290858,29.444168,10.09232167,-1.600406406,6.073652259,2943.246409,-0.003040569,1097.140929
EL150800465027,95,1095.8848,1095.611,870,16.257377,35.522049,31.93200825,29.509424,10.00836667,-1.544028866,5.83633532,2975.178867,-0.003690474,1097.162159
EL150800465027,96,1095.9332,1095.6266,870,16.266106,35.563816,31.95665358,29.497541,10.09252167,-1.492781943,5.63482989,3007.123198,-0.004265917,1097.181149
EL150800465027,97,1095.837,1095.5075,870,16.281644,35.529194,31.94740854,29.42374,10.00790167,-1.439627045,5.416588016,3039.075229,-0.004865372,1097.201131
EL150800465027,98,1095.8918,1095.5554,870,16.28454,35.515915,31.96462982,29.542273,10.007785,-1.391274477,5.232432481,3071.031249,-0.005390845,1097.218822
EL150800465027,99,1095.8742,1095.4458,870,16.272876,35.533199,31.98346556,29.433546,10.00816333,-1.344359978,5.056651012,3103.005296,-0.005892347,1097.235873
EL150800465027,100,1095.7625,1095.4001,870,16.27275,35.553802,31.94566768,29.482794,10.0089,-1.295711878,4.863565569,3134.969863,-0.006428188,1097.25427
EL150800465027,101,1095.7599,1095.3561,870,16.273862,35.553867,31.96434546,29.49511,10.00808667,-1.249248807,4.685053684,3166.924869,-0.006930241,1097.271674
EL150800465027,102,1095.6184,1095.3743,870,16.274117,35.548794,31.95093473,29.475042,10.00776667,-1.2018364,4.488737896,3198.88251,-0.007481429,1097.290966
EL150800465027,103,1095.5429,1094.6963,870,16.266966,35.59026,31.96342378,29.481205,10.09230833,-1.155788425,4.29467732,3230.839689,-0.00803967,1097.31069
EL150800465027,104,1095.4053,1095.1989,870,16.264638,35.611393,31.94479538,29.51396,10.00766,-1.111643017,4.096478787,3262.793798,-0.008638586,1097.332052
EL150800465027,105,1095.3373,1095.1244,870,16.278576,35.586662,31.9924316,29.40752,10.09298833,-1.070002781,3.90867611,3294.762412,-0.009236223,1097.353567
EL150800465027,106,1095.3511,1095.0985,870,16.288916,35.615768,31.98336342,29.37002,10.00846,-1.030009641,3.739394488,3326.750309,-0.009787936,1097.373612
EL150800465027,107,1095.2731,1095.0527,870,16.282583,35.630615,31.94027186,29.390675,10.00774333,-0.992546961,3.578659791,3358.712127,-0.010345088,1097.394041
EL150800465027,108,1095.2303,1095.0707,870,16.296735,35.666454,31.91322757,29.388512,10.091485,-0.957151056,3.429494549,3390.638877,-0.010888427,1097.414145
EL150800465027,109,1095.2632,1094.9488,870,16.275268,35.621872,31.95911311,29.368069,10.092355,-0.922472743,3.2948669,3422.575047,-0.011379817,1097.43249
EL150800465027,110,1095.5341,1094.9633,870,16.269721,35.690418,31.95454986,29.403322,10.008665,-0.888498736,3.193831712,3454.531879,-0.011703392,1097.444678
EL150800465027,111,1095.3189,1094.9082,870,16.276103,35.633572,31.98448113,29.381989,10.09301667,-0.855723039,3.081993592,3486.501394,-0.012109633,1097.460115
EL150800465027,112,1095.2519,1094.9818,870,16.275011,35.667377,31.99743752,29.414768,10.00836833,-0.824741194,2.97530283,3518.492353,-0.012520799,1097.475877
EL150800465027,113,1095.162,1094.8665,870,16.258374,35.649757,32.01025316,29.474394,10.00801833,-0.796112088,2.873971347,3550.496199,-0.012947013,1097.492357
EL150800465027,114,1095.1204,1094.8153,870,16.267158,35.645103,31.98649674,29.460045,10.09262333,-0.769021523,2.779657479,3582.494574,-0.013364338,1097.508632
EL150800465027,115,1095.0345,1094.7562,870,16.270509,35.641666,31.97033151,29.341099,10.092395,-0.744514892,2.692343979,3614.472988,-0.013793278,1097.525504
EL150800465027,116,1095.0606,1094.7609,870,16.272115,35.657089,31.94992027,29.402342,10.00761667,-0.719707397,2.610862031,3646.433114,-0.014182281,1097.540935
EL150800465027,117,1095.0453,1094.7534,870,16.278213,35.635548,32.00788712,29.46435,10.09199333,-0.695665409,2.535044282,3678.412017,-0.014552002,1097.555723
EL150800465027,118,1094.9032,1094.8281,870,16.257677,35.664783,32.01006741,29.472868,10.09016667,-0.675742565,2.467350649,3710.420995,-0.014958515,1097.572119
EL150800465027,119,1094.8979,1094.5748,870,16.255297,35.687973,32.00375674,29.399836,10.09282167,-0.655876047,2.403632201,3742.427907,-0.015340579,1097.587657
EL150800465027,120,1094.9208,1094.552,870,16.282532,35.659527,31.98136597,29.417709,10.00945667,-0.635357112,2.342807723,3774.420468,-0.015687632,1097.601886
EL150800465027,121,1094.8504,1094.5172,870,16.267333,35.679951,31.95678492,29.42514,10.00849833,-0.616838257,2.28769681,3806.389544,-0.016040228,1097.61646
EL150800465027,122,1094.8187,1094.5359,870,16.292902,35.671001,32.00462846,29.484093,10.092575,-0.59912771,2.236602455,3838.37025,-0.016381992,1097.6307
EL150800465027,123,1094.7505,1094.4312,870,16.286638,35.698765,31.98766867,29.409861,10.00760667,-0.583314216,2.191010765,3870.366399,-0.016727939,1097.64523
EL150800465027,124,1094.715,1094.4223,870,16.288856,35.837879,32.02746106,29.486252,10.09221667,-0.568266662,2.148924927,3902.373964,-0.017064668,1097.659485
EL150800465027,125,1094.6076,1094.2907,870,16.290244,35.777107,32.07296616,29.596424,10.09285,-0.556466434,2.114858605,3934.424177,-0.017420333,1097.67466
EL150800465027,126,1094.4997,1094.1875,870,16.298454,35.761627,32.02357694,29.564423,10.00758833,-0.548026464,2.089447485,3966.472449,-0.017793666,1097.690713
