barcode,cycle,QDischarge,Qcharge,RUL,IR,Tmax,Tavg,Tmin,chargetime,Skewness,Kurtosis,IntegralT,Slope,Intercept
el150800460466,1,1068.0432,1066.9169,477,17.747378,36.827312,33.12584108,30.529434,10.19881667,0,0,0,0,0
el150800460466,2,1071.7047,1070.4689,477,17.606791,36.733852,33.06783986,30.415167,10.10693833,-1.86E-13,1,33.09684047,3.6615,1064.3817
el150800460466,3,1072.9293,1071.6591,477,17.619114,36.683556,32.98801808,30.482178,10.10749667,-0.527057241,1.5,66.12476944,2.44305,1066.0063
el150800460466,4,1073.9486,1072.7998,477,17.490972,36.905693,33.17431303,30.417664,10.10684667,-0.74320765,2.020484894,99.205935,1.89408,1066.92125
el150800460466,5,1074.3829,1073.0011,477,17.429633,36.908924,33.21435125,30.629246,10.107095,-0.950245612,2.473818596,132.4002671,1.49233,1067.72475
el150800460466,6,1074.6266,1073.5281,477,17.423635,36.779396,33.16710393,30.607347,10.10700333,-1.139001379,2.93851103,165.5909947,1.199168571,1068.408793
el150800460466,7,1074.9247,1073.8461,477,17.368509,36.72823,33.19861033,30.544586,10.10705,-1.286414777,3.382447671,198.7738519,0.997925,1068.945443
el150800460466,8,1074.9027,1073.8294,477,17.351758,36.638733,33.02163092,30.303772,10.10710167,-1.44658022,3.871258156,231.8839725,0.829079762,1069.451979
el150800460466,9,1074.983,1073.916,477,17.405665,36.565418,32.93768318,30.354156,10.10721833,-1.592570799,4.368419747,264.8636295,0.700366667,1069.881022
el150800460466,10,1075.2143,1074.1302,477,17.369324,36.64949,33.01470666,30.287474,10.106845,-1.706992002,4.82285868,297.8398245,0.609254545,1070.2151
el150800460466,11,1075.0402,1074.0408,477,17.349577,36.554199,32.91675106,30.305195,10.10689833,-1.839938643,5.342676384,330.8055533,0.52395,1070.556318
el150800460466,12,1075.1992,1074.1457,477,17.339719,36.428272,32.87911723,30.534035,10.10682333,-1.953047814,5.832625274,363.7034875,0.460699301,1070.830405
el150800460466,13,1075.3803,1074.3364,477,17.310912,36.720238,33.05212148,30.535421,10.10689833,-2.044827802,6.278572337,396.6691068,0.413253297,1071.051819
el150800460466,14,1075.3163,1074.3487,477,17.312249,36.656269,33.05213402,30.517406,10.19040167,-2.143735514,6.756147853,429.7212346,0.369794286,1071.269114
el150800460466,15,1075.4894,1074.4305,477,17.306237,36.724033,33.06969455,30.602596,10.10690667,-2.223727559,7.186517132,462.7821488,0.336628571,1071.445998
el150800460466,16,1075.5835,1074.5611,477,17.281093,36.714046,33.16193793,30.458294,10.190385,-2.294420726,7.593338418,495.8979651,0.309086912,1071.602068
el150800460466,17,1075.4433,1074.4113,477,17.307628,36.837101,33.05288466,30.565578,10.19011667,-2.380027612,8.056649216,529.0053764,0.281376225,1071.768332
el150800460466,18,1075.7152,1074.6528,477,17.246436,36.875862,33.25813813,30.734434,10.10697667,-2.437429553,8.42964233,562.1608878,0.26176388,1071.892543
el150800460466,19,1075.9286,1074.8376,477,17.245241,36.83374,33.31446029,30.582361,10.10694,-2.470298993,8.720341783,595.447187,0.24696193,1071.991223
el150800460466,20,1075.6508,1074.612,477,17.298272,36.820847,33.11098584,30.561562,10.10691,-2.539674608,9.136943015,628.6599101,0.228681053,1072.119189
el150800460466,21,1075.8544,1074.7712,477,17.219057,37.101955,33.28787328,30.587164,10.10665667,-2.589096058,9.482623638,661.8593396,0.214822727,1072.220817
el150800460466,22,1075.8696,1074.8248,477,17.161507,36.951504,33.26711946,30.409107,10.19023333,-2.639037098,9.831003128,695.136836,0.202048221,1072.318755
el150800460466,23,1075.6266,1074.5797,477,17.290402,36.755318,33.01648639,30.343779,10.10675333,-2.709766877,10.26974069,728.2786389,0.187491008,1072.435212
el150800460466,24,1075.7254,1074.6958,477,17.239699,36.969223,33.10838591,30.495392,10.10692,-2.77280818,10.68137377,761.3410751,0.175395043,1072.536012
el150800460466,25,1075.7338,1074.6677,477,17.193556,36.725285,32.9965843,30.452269,10.10735,-2.834630236,11.09364959,794.3935602,0.164437308,1072.630979
el150800460466,26,1075.7152,1074.6421,477,17.270347,36.916382,32.95362304,30.360382,10.10676667,-2.896999587,11.51473296,827.3686638,0.154256547,1072.722606
el150800460466,27,1075.8576,1074.7989,477,17.19423,37.094833,33.17537887,30.733084,10.10757667,-2.9482976,11.88934625,860.4331648,0.146082479,1072.798897
el150800460466,28,1075.8127,1074.7654,477,17.17872,36.959114,33.15569422,30.5016,10.10678167,-3.003102609,12.28411292,893.5987013,0.138127997,1072.87579
el150800460466,29,1075.8456,1074.7626,477,17.246498,37.098061,33.1333814,30.518135,10.10721667,-3.055206586,12.67007114,926.7432391,0.130983842,1072.947232
el150800460466,30,1075.8678,1074.8068,477,17.183116,37.285442,33.31980549,30.623499,10.10679333,-3.105481848,13.05083952,959.9698326,0.124474505,1073.014495
el150800460466,31,1075.5781,1074.4828,477,17.230073,36.853497,33.04404836,30.224766,10.10691,-3.169513169,13.51262977,993.1517595,0.11664121,1073.09805
el150800460466,32,1075.6737,1074.6086,477,17.237466,36.86179,33.10765962,30.487156,10.10698333,-3.229253221,13.95521908,1026.227613,0.11006809,1073.170355
el150800460466,33,1075.7554,1074.6981,477,17.225917,37.073349,33.15603336,30.310543,10.10694333,-3.284346744,14.37695524,1059.35946,0.104468082,1073.233821
el150800460466,34,1075.3849,1074.2797,477,17.268352,36.689045,32.94286504,30.203243,10.10694167,-3.346431859,14.85799423,1092.408909,0.097405042,1073.316224
el150800460466,35,1075.6098,1074.5302,477,17.257974,36.911552,33.0384817,30.125391,10.10675167,-3.405192149,15.3153271,1125.399583,0.092092661,1073.379972
el150800460466,36,1075.6255,1074.554,477,17.227694,36.948624,33.07190044,30.267345,10.19012167,-3.462562921,15.77003061,1158.454774,0.087273707,1073.439406
el150800460466,37,1075.3942,1074.316,477,17.287752,36.955914,32.97576167,30.224188,10.10720833,-3.521399387,16.25032044,1191.478605,0.081835586,1073.508289
el150800460466,38,1075.7242,1074.6266,477,17.18829,37.4147,33.2397306,30.547079,10.10704667,-3.573181186,16.6807197,1224.586351,0.078216796,1073.555333
el150800460466,39,1075.6471,1074.6015,477,17.105332,37.434433,33.34724555,30.974449,10.10679333,-3.627245458,17.13128493,1257.879839,0.074529534,1073.604496
el150800460466,40,1075.4826,1074.4641,477,17.195713,37.252625,33.23379825,30.673527,10.10675,-3.683390847,17.60664134,1291.170361,0.070493884,1073.65965
el150800460466,41,1075.6226,1074.566,477,17.148122,37.114975,33.37265121,30.89316,10.10718833,-3.736569802,18.06268765,1324.473586,0.067262875,1073.704885
el150800460466,42,1075.6375,1074.5937,477,17.176701,37.082134,33.33240662,30.662466,10.10691,-3.78862203,18.51595753,1357.826114,0.064298007,1073.747381
el150800460466,43,1075.456,1074.3818,477,17.242305,37.181561,33.16393381,30.528284,10.19023333,-3.842366577,18.99280534,1391.074285,0.06094855,1073.796506
el150800460466,44,1075.6247,1074.5399,477,17.152203,37.480579,33.41216115,30.660692,10.10725167,-3.893331324,19.44883235,1424.362332,0.058362058,1073.835304
el150800460466,45,1075.461,1074.4158,477,17.082246,37.20211,33.28832098,30.551603,10.106855,-3.94562277,19.92537714,1457.712573,0.055461779,1073.879775
el150800460466,46,1075.3562,1074.2532,477,17.195998,37.366703,33.2241907,30.599775,10.10734833,-3.99616001,20.40105325,1490.968829,0.052478939,1073.926506
