barcode,cycle,QDischarge,Qcharge,RUL,IR,Tmax,Tavg,Tmin,chargetime,Skewness,Kurtosis,IntegralT,Slope,Intercept
EL150800460507,2,1077.7475,1077.327,860,16.742077,37.07539,33.66560276,30.627155,11.09626833,0,0,0,0,0
EL150800460507,3,1079.0652,1078.5888,860,16.719546,37.060307,33.65845694,30.584005,11.17988167,-5.18E-13,1,33.66202985,1.3177,1075.1121
EL150800460507,4,1079.6903,1079.2035,860,16.689762,37.018494,33.67115918,30.599955,11.09629667,-0.404478177,1.5,67.32683791,0.9714,1075.920133
EL150800460507,5,1080.1463,1079.5674,860,16.671298,37.016453,33.65244822,30.67415,11.097205,-0.589403682,1.892399318,100.9886416,0.78215,1076.4248
EL150800460507,6,1080.4075,1079.8997,860,16.656522,37.117283,33.63945832,30.548027,11.179885,-0.759473252,2.214075869,134.6345949,0.64011,1076.85092
EL150800460507,7,1080.5956,1079.9608,860,16.631609,37.06739,33.67553453,30.641685,11.09700333,-0.904469187,2.527077991,168.2920913,0.534954286,1077.201439
EL150800460507,8,1080.7317,1080.1128,860,16.617177,37.08234,33.68714708,30.679613,11.09576,-1.032675258,2.837887219,201.9734321,0.454664286,1077.495836
EL150800460507,9,1080.8195,1080.2017,860,16.60789,37.059593,33.6745206,30.615623,11.09596167,-1.153889094,3.155518769,235.6542659,0.390638095,1077.75194
EL150800460507,10,1080.9715,1080.322,860,16.598588,37.130482,33.69266119,30.678169,11.096525,-1.237286673,3.434775609,269.3378568,0.34485,1077.950356
EL150800460507,11,1081.0122,1080.3502,860,16.587945,37.101547,33.70533139,30.714777,11.09620333,-1.329054853,3.726566053,303.0368531,0.304949697,1078.136557
EL150800460507,12,1080.9609,1080.3595,860,16.595053,37.135544,33.69761465,30.729698,11.09619667,-1.442698367,4.072574318,336.7383261,0.266992727,1078.326342
EL150800460507,13,1081.0313,1080.3652,860,16.588541,37.065979,33.69173759,30.726665,11.17963,-1.539461598,4.403365133,370.4330023,0.237533217,1078.483459
EL150800460507,14,1080.9838,1080.2824,860,16.595732,37.11718,33.69163934,30.654509,11.17917833,-1.645279953,4.773619583,404.1246907,0.210331319,1078.637603
EL150800460507,15,1080.9973,1080.2813,860,16.602539,36.977055,33.60076137,30.421293,11.096085,-1.745406443,5.148968564,437.7708911,0.187609231,1078.773936
EL150800460507,16,1081.0999,1080.3117,860,16.605964,36.968616,33.59808268,30.556671,11.17947833,-1.824425852,5.482067009,471.3703131,0.170714643,1078.880935
EL150800460507,17,1081.1108,1080.3349,860,16.600741,37.11718,33.6281733,30.513288,11.09611833,-1.901728285,5.819390656,504.9834411,0.155884853,1078.9798
EL150800460507,18,1081.0974,1080.3455,860,16.599147,37.043594,33.63799457,30.576918,11.17942167,-1.98103572,6.17210146,538.616525,0.142388235,1079.074276
EL150800460507,19,1081.1632,1080.3643,860,16.603844,37.046589,33.59672837,30.506418,11.17924667,-2.047783435,6.495658727,572.2338865,0.131573271,1079.153586
