barcode,cycle,QDischarge,Qcharge,RUL,IR,Tmax,Tavg,Tmin,chargetime,Skewness,Kurtosis,IntegralT,Slope,Intercept
EL150800463229,2,1083.3029,1083.9939,966,16.756468,37.350937,33.41836787,30.339937,12.13839667,0,0,0,0,0
EL150800463229,3,1084.6047,1085.2357,966,16.708069,37.401123,33.36668821,30.413502,12.05466167,-5.24E-13,1,33.39252804,1.3018,1080.6993
EL150800463229,4,1085.4201,1085.9085,966,16.709387,37.195297,33.29607078,30.290945,12.05439167,-0.272497003,1.5,66.72390753,1.0586,1081.266767
EL150800463229,5,1086.074,1086.5337,966,16.651146,37.242207,33.38064044,30.376631,12.05390333,-0.385346793,1.768148095,100.0622631,0.91287,1081.65538
EL150800463229,6,1086.3302,1086.6898,966,16.653717,37.295341,33.34883431,30.39381,12.05476,-0.596104125,1.973511268,133.4270005,0.75239,1082.13682
EL150800463229,7,1086.442,1086.8753,966,16.62508,37.323528,33.39103264,30.449511,12.05425,-0.803881176,2.263288587,166.796934,0.615025714,1082.594701
EL150800463229,8,1086.7541,1087.1191,966,16.608728,37.331367,33.38880916,30.367004,12.05452667,-0.910013048,2.533391483,200.1868549,0.533510714,1082.893589
EL150800463229,9,1086.9442,1087.2661,966,16.618863,37.351723,33.42182141,30.377577,12.13773,-0.993483649,2.776029825,233.5921702,0.470928571,1083.143918
EL150800463229,10,1087.1686,1087.4161,966,16.59501,37.397034,33.4611008,30.356922,12.05434333,-1.041148029,2.973852392,267.0336313,0.425288333,1083.341692
EL150800463229,11,1087.2169,1087.5719,966,16.578794,37.421959,33.44986973,30.332684,12.13777833,-1.116961552,3.185154234,300.4891165,0.381490303,1083.546083
EL150800463229,12,1087.332,1087.5677,966,16.593276,37.513096,33.51426013,30.352715,12.05438833,-1.182806512,3.386594097,333.9711815,0.345491818,1083.726075
EL150800463229,13,1087.3116,1087.6007,966,16.574159,37.471458,33.45058489,30.324766,12.137685,-1.268704186,3.622962321,367.453604,0.310650699,1083.911895
EL150800463229,14,1087.273,1087.569,966,16.570743,37.537289,33.44991334,30.283493,12.13756333,-1.364514021,3.894047819,400.9038531,0.278079121,1084.096467
EL150800463229,15,1087.3559,1087.6004,966,16.657034,37.438236,33.29413584,30.189522,12.13787667,-1.446606226,4.1530789,434.2758777,0.252029011,1084.252768
EL150800463229,16,1087.3736,1087.5747,966,16.608804,37.446869,33.31376387,30.145094,12.137805,-1.526621094,4.419839521,467.5798275,0.229238214,1084.397109
EL150800463229,17,1087.3928,1087.67,966,16.594579,37.439121,33.40137115,30.210928,12.13726,-1.603724729,4.691276911,500.9373951,0.209355294,1084.529662
EL150800463229,18,1087.3899,1087.5838,966,16.598586,37.344734,33.33058878,30.089132,12.05407833,-1.680483921,4.972892359,534.303375,0.191548284,1084.654311
EL150800463229,19,1087.337,1087.553,966,16.60238,37.388672,33.35773131,30.165888,12.053895,-1.761106749,5.277855131,567.6475351,0.174763571,1084.777399
EL150800463229,20,1087.449,1087.6518,966,16.616534,37.446659,33.35564339,30.146797,12.13729667,-1.827720639,5.552479303,601.0042224,0.161758246,1084.877107
EL150800463229,21,1087.4051,1087.6123,966,16.614245,37.388126,33.3283407,30.272551,12.13751667,-1.898402303,5.84745065,634.3462145,0.149344962,1084.976413
EL150800463229,22,1087.3945,1087.579,966,16.623318,37.398026,33.29289749,30.230316,12.13811333,-1.968449811,6.149863057,667.6568335,0.138078701,1085.070298
EL150800463229,23,1087.4515,1087.6285,966,16.626233,37.610836,33.38366537,30.353716,12.05443667,-2.031620839,6.437811,700.995115,0.128656465,1085.151958
EL150800463229,24,1087.4407,1087.61,966,16.628863,37.57951,33.44553597,30.251204,12.138085,-2.094798459,6.732881561,734.4097156,0.119971542,1085.230122
EL150800463229,25,1087.5146,1087.7258,966,16.622819,37.618645,33.46789446,30.377338,12.05416667,-2.149463576,7.005413771,767.8664309,0.112823435,1085.296838
EL150800463229,26,1087.5448,1087.7,966,16.627679,37.49424,33.39563255,30.289061,12.13829667,-2.200444917,7.270037091,801.2981944,0.106496231,1085.358001
EL150800463229,27,1087.5932,1087.7899,966,16.639769,37.43705,33.30928966,30.20713,12.05459167,-2.245598046,7.518669012,834.6506555,0.101024444,1085.412719
EL150800463229,28,1087.6236,1087.8248,966,16.625959,37.452938,33.3716215,30.30345,12.05450333,-2.287383721,7.758295429,867.991111,0.096121245,1085.463385
EL150800463229,29,1087.5967,1087.824,966,16.604191,37.473644,33.37777817,30.384039,12.054495,-2.333036264,8.013217164,901.3658109,0.091287247,1085.514948
EL150800463229,30,1087.5825,1087.7753,966,16.614174,37.473297,33.35812439,30.326843,12.05436667,-2.38021128,8.276730573,934.7337622,0.086659212,1085.565856
EL150800463229,31,1087.5857,1087.8171,966,16.629642,37.485565,33.38492115,30.405796,12.13834167,-2.426817937,8.541500525,968.1052849,0.082358621,1085.614596
EL150800463229,32,1087.5446,1087.77,966,16.628101,37.511375,33.39465405,30.259396,12.05470667,-2.476646539,8.822946113,1001.495073,0.078091653,1085.664377
EL150800463229,33,1087.5931,1087.7949,966,16.608175,37.503117,33.36589475,30.297466,12.13745,-2.521732781,9.088858125,1034.875347,0.07440812,1085.70858
EL150800463229,34,1087.6737,1087.8743,966,16.618811,37.552006,33.40926797,30.331749,12.05423333,-2.558109329,9.323296302,1068.262928,0.071388035,1085.745827
EL150800463229,35,1087.6747,1087.8804,966,16.609523,37.604637,33.45619926,30.253679,12.05401667,-2.594743447,9.560122768,1101.695662,0.068515554,1085.782212
EL150800463229,36,1087.6946,1087.8309,966,16.614068,37.64669,33.47563533,30.288034,12.13757333,-2.629389264,9.790556809,1135.161579,0.065876639,1085.816518
EL150800463229,37,1087.6426,1087.8501,966,16.608115,37.665035,33.48917082,30.252102,12.13762333,-2.669625589,10.04556097,1168.643982,0.063122793,1085.853236
EL150800463229,38,1087.5874,1087.7858,966,16.637588,37.669472,33.42678938,30.234108,12.13771333,-2.713963461,10.32182818,1202.101962,0.060287079,1085.891991
EL150800463229,39,1087.5787,1087.7589,966,16.641388,37.731735,33.47065846,30.283705,12.05462,-2.758325558,10.60180296,1235.550686,0.057596849,1085.929654
EL150800463229,40,1087.5367,1087.6838,966,16.637834,37.772625,33.5252004,30.310839,12.05469833,-2.804370478,10.89435537,1269.048616,0.054916741,1085.968069
EL150800463229,41,1087.4904,1087.6355,966,16.657697,37.739784,33.52584776,30.23707,12.137995,-2.851443633,11.19766788,1302.57414,0.052248734,1086.0072
EL150800463229,42,1087.3679,1087.5477,966,16.704697,37.687355,33.41654589,30.04884,12.137675,-2.898673725,11.51400435,1336.045337,0.049343693,1086.050775
EL150800463229,43,1087.3394,1087.5008,966,16.659584,37.659878,33.38152961,30.169884,12.13761167,-2.944669544,11.83039637,1369.444374,0.046575739,1086.093217
EL150800463229,44,1087.3619,1087.5049,966,16.685018,37.72105,33.34982497,30.124992,12.054755,-2.990388913,12.14711722,1402.810052,0.044100106,1086.132002
EL150800463229,45,1087.366,1087.4897,966,16.651124,37.60743,33.39231133,30.136288,12.05462167,-3.035495438,12.46393665,1436.18112,0.041825842,1086.16839
EL150800463229,46,1087.3665,1087.4692,966,16.701337,37.598637,33.38520636,30.106173,12.13798167,-3.079966014,12.78088602,1469.569879,0.039721845,1086.202756
EL150800463229,47,1087.3616,1087.4881,966,16.673233,37.681007,33.34604248,30.153992,12.05399167,-3.12375565,13.09801484,1502.935503,0.037756768,1086.235507
