barcode,cycle,QDischarge,Qcharge,RUL,IR,Tmax,Tavg,Tmin,chargetime,Skewness,Kurtosis,IntegralT,Slope,Intercept
el150800460627,1,1074.3777,1074.0727,459,18.178858,35.592838,31.94675564,29.755201,10.09445167,0,0,0,0,0
el150800460627,2,1078.4613,1077.8414,459,18.174672,35.373131,31.88963627,29.537951,10.178255,1.67E-13,1,31.91819595,4.0836,1070.2941
el150800460627,3,1079.3217,1080.1287,459,18.061638,35.595943,32.10672898,29.824301,10.09450333,-0.623634748,1.5,63.91637858,2.472,1072.4429
el150800460627,4,1081.8346,1081.3301,459,17.969957,35.94276,32.22988826,29.856758,10.17772,-0.418405178,1.991805624,96.0846872,2.32311,1072.69105
el150800460627,5,1082.1269,1081.7745,459,17.996728,35.522152,31.98967578,29.714552,10.17776167,-0.653555942,2.16533184,128.1944692,1.88717,1073.56293
el150800460627,6,1082.8608,1082.449,459,17.950203,35.498669,32.09254976,29.831846,10.09415667,-0.80133119,2.40540708,160.235582,1.597862857,1074.23798
el150800460627,7,1083.3762,1082.98,459,17.921001,35.544281,32.07672952,29.749008,10.09423667,-0.919493966,2.653456569,192.3202216,1.378560714,1074.822786
el150800460627,8,1083.4471,1083.1329,459,17.986603,35.388763,31.90701067,29.596888,10.178095,-1.060350819,2.948794604,224.3120917,1.178213095,1075.423829
el150800460627,9,1083.8689,1083.4432,459,17.917883,35.494503,32.03234008,29.708672,10.09471667,-1.163448512,3.225136253,256.2817671,1.03429,1075.903572
el150800460627,10,1084.1404,1083.8968,459,17.903015,35.260319,31.982338,29.793997,10.09427833,-1.252256987,3.492554796,288.2891061,0.919413333,1076.324787
el150800460627,11,1084.1539,1083.8095,459,17.959129,35.483532,31.90732488,29.717007,10.17784,-1.351175636,3.78635488,320.2339376,0.815575455,1076.740138
el150800460627,12,1084.475,1084.1533,459,17.908886,35.548183,32.02899082,29.717783,10.09480833,-1.426414271,4.050191414,352.2020954,0.736650699,1077.082145
el150800460627,13,1084.7527,1084.3771,459,17.905973,35.380547,32.03416979,29.632763,10.17743833,-1.484884387,4.286858472,384.2336757,0.673818681,1077.375362
el150800460627,14,1084.7815,1084.5392,459,17.941233,35.56715,32.00932976,29.780157,10.17740167,-1.550900997,4.538432474,416.2554255,0.615895165,1077.664979
el150800460627,15,1084.9174,1084.6527,459,17.903131,35.592808,32.11702687,29.912439,10.09397167,-1.611787159,4.783075238,448.3186038,0.566245,1077.92978
el150800460627,16,1085.0763,1084.8151,459,17.933901,35.396797,32.08720372,29.687174,10.17725333,-1.665595557,5.014849909,480.4207191,0.524037647,1078.168955
el150800460627,17,1085.1603,1084.9077,459,17.924627,35.672222,32.10680008,29.919373,10.09404167,-1.718365201,5.245892394,512.517721,0.486443627,1078.394519
el150800460627,18,1085.3529,1085.0633,459,17.90335,35.755672,32.2211784,29.880865,10.177725,-1.761351347,5.455047819,544.6817103,0.454906708,1078.594253
el150800460627,19,1085.1762,1084.9161,459,17.914919,35.664948,32.00085065,29.583565,10.17763,-1.820517491,5.70697197,576.7927248,0.422360175,1078.81123
el150800460627,20,1085.4665,1085.2208,459,17.912254,35.786804,32.1609574,29.858112,10.09437333,-1.862902811,5.917740404,608.8736288,0.396761128,1078.990423
el150800460627,21,1085.6955,1085.4194,459,17.892255,36.068066,32.19772947,29.878531,10.17756333,-1.892913507,6.096265244,641.0529723,0.375632468,1079.145367
el150800460627,22,1085.4975,1085.2637,459,17.961735,35.622883,31.98148424,29.607191,10.094385,-1.940443844,6.32183715,673.1425791,0.352963128,1079.319165
el150800460627,23,1085.7004,1085.3697,459,17.93584,35.682854,32.03436785,29.762646,10.09438833,-1.977611133,6.519541408,705.1505052,0.334083597,1079.470201
el150800460627,24,1085.7875,1085.4894,459,17.904902,35.787033,31.98060927,29.675844,10.09423833,-2.012144243,6.70999341,737.1579937,0.317076522,1079.611927
el150800460627,25,1085.5892,1085.2495,459,17.971996,35.65995,31.79164258,29.517723,10.178135,-2.059568069,6.941874272,769.0441196,0.299079846,1079.767898
el150800460627,26,1085.9218,1085.6019,459,17.907996,35.863892,32.13192801,29.894245,10.17817667,-2.089869649,7.12184539,801.0059049,0.285215111,1079.892681
el150800460627,27,1086.0034,1085.7198,459,17.882114,35.630402,32.1427607,30.068756,10.09421333,-2.117863569,7.29432312,833.1432493,0.27259536,1080.010465
el150800460627,28,1085.921,1085.4641,459,17.979858,35.798527,32.00638621,29.721622,10.09398667,-2.152833736,7.489061172,865.2178227,0.259870224,1080.133475
el150800460627,29,1086.109,1085.855,459,17.936923,35.858913,32.20137663,29.890591,10.093815,-2.178973008,7.655633734,897.3217042,0.2491067,1080.24111
