barcode,cycle,QDischarge,Qcharge,RUL,IR,Tmax,Tavg,Tmin,chargetime,Skewness,Kurtosis,IntegralT,Slope,Intercept
EL150800464865,1,1007.4891,1003.2054,494,17.278105,34.856674,31.45178208,29.477814,12.19889167,0,0,0,0,0
EL150800464865,2,1009.6419,1006.8928,494,17.347479,35.278572,31.41876111,28.911383,12.198715,1.58E-13,1,31.4352716,2.1528,1005.3363
EL150800464865,3,1010.9127,1009.1754,494,17.13058,34.742287,31.45302892,29.405764,12.105185,-0.303083101,1.5,62.87116661,1.7118,1005.9243
EL150800464865,4,1011.3354,1010.0583,494,17.22336,34.97192,31.50148601,29.470308,12.18835167,-0.638381592,1.848135495,94.34842407,1.28097,1006.64235
EL150800464865,5,1012.2658,1011.4325,494,17.235447,34.82864,31.30049032,29.007246,12.18898,-0.654315751,2.162263701,125.7494122,1.12469,1006.95491
EL150800464865,6,1012.5462,1011.9731,494,17.18452,34.89529,31.35175813,29.241013,12.18704667,-0.780712143,2.3873377,157.0755365,0.959425714,1007.340527
EL150800464865,7,1012.1589,1011.6619,494,17.139005,34.637962,31.50853754,29.381935,12.18401167,-1.008982403,2.782224341,188.5056843,0.756110714,1007.8827
EL150800464865,8,1013.0426,1012.6206,494,17.150186,35.126431,31.55175381,29.519962,12.10018,-1.046073777,2.998649345,220.03583,0.682028571,1008.104946
EL150800464865,9,1012.7177,1012.3701,494,17.255256,35.687565,31.71408836,29.080444,12.10398667,-1.195976321,3.341183173,251.6687511,0.580328333,1008.443947
EL150800464865,10,1011.7421,1011.4434,494,16.947251,34.846653,31.8518914,29.763947,12.179505,-1.322865218,3.799140401,283.4517409,0.443684848,1008.944973
EL150800464865,11,1012.4011,1012.0424,494,17.095368,35.128498,31.84691618,30.18565,12.09772667,-1.46783088,4.234103326,315.3011447,0.378939091,1009.203956
EL150800464865,12,1012.4421,1012.0525,494,17.238149,35.895618,31.93174136,29.452379,12.10259667,-1.600312223,4.674056406,347.1904735,0.328588112,1009.422144
EL150800464865,13,1012.4487,1012.2209,494,17.210852,35.431175,31.91635808,29.182291,12.103205,-1.723938617,5.122501039,379.1145232,0.287541209,1009.613696
EL150800464865,14,1013.1407,1012.8706,494,16.997227,34.828156,31.83933133,29.903749,12.18008667,-1.747913261,5.332111885,410.9923679,0.273296264,1009.684921
EL150800464865,15,1012.9745,1012.6461,494,17.200192,35.785465,31.92610545,29.712999,12.18313333,-1.817844528,5.638345209,442.8750863,0.253049643,1009.792903
EL150800464865,16,1012.9002,1012.6793,494,17.188942,35.393433,31.83110748,28.729828,12.10263333,-1.899123771,5.985077191,474.7536928,0.232281324,1009.91059
EL150800464865,17,1012.7487,1012.4798,494,16.994396,34.896816,31.79913173,29.852524,12.09688,-1.991441369,6.384904456,506.5688124,0.210503431,1010.041257
EL150800464865,18,1012.9133,1012.6395,494,17.142667,35.221569,31.80911816,29.523661,12.18240667,-2.067638849,6.740937638,538.3729373,0.194415377,1010.143148
EL150800464865,19,1012.4195,1012.1489,494,17.177204,35.101486,31.59880901,29.244349,12.18371333,-2.15674729,7.187105186,570.0769009,0.172033158,1010.292363
EL150800464865,20,1012.2899,1012.0008,494,17.138699,34.910046,31.56953186,29.152481,12.100815,-2.236863622,7.627093485,601.6610713,0.151417068,1010.436676
EL150800464865,21,1012.5031,1012.219,494,17.112121,34.886829,31.73469443,29.447697,12.18192667,-2.321230004,8.072049428,633.3131845,0.136958182,1010.542708
EL150800464865,22,1012.6318,1012.4152,494,17.209258,34.826008,31.40056653,29.092299,12.10063667,-2.401547402,8.502300544,664.880815,0.126001807,1010.626706
EL150800464865,23,1012.5269,1012.3411,494,17.238341,34.267151,31.07180567,28.599785,12.18533,-2.480636162,8.947509839,696.1170011,0.115155632,1010.713476
EL150800464865,24,1012.2935,1011.9969,494,17.277502,35.005527,31.35756918,29.295048,12.18476,-2.550126481,9.385697874,727.3316885,0.103318522,1010.812118
EL150800464865,25,1012.0032,1011.7472,494,17.189922,34.60358,31.37993172,29.05188,12.18337667,-2.591584691,9.736525122,758.7004389,0.090470385,1010.923469
EL150800464865,26,1012.5823,1012.2975,494,17.19193,34.744129,31.30990837,29.426125,12.1829,-2.662937465,10.167839,790.045359,0.084543897,1010.976807
EL150800464865,27,1012.4561,1012.2027,494,17.342847,35.21534,31.5636652,29.200796,12.187215,-2.732832724,10.61254869,821.4821458,0.078167766,1011.036318
EL150800464865,28,1012.3631,1012.1928,494,17.141461,34.819359,31.59616279,29.249241,12.18262667,-2.798594649,11.05546581,853.0620598,0.071798933,1011.097883
EL150800464865,29,1012.1787,1011.9697,494,17.25921,34.781273,31.30638502,29.083885,12.18536833,-2.851636587,11.46334749,884.5133337,0.064893054,1011.166942
EL150800464865,30,1012.272,1012.0819,494,17.261595,34.246536,31.03855015,28.783024,12.18512667,-2.910317918,11.89413364,915.6858012,0.059462514,1011.223058
EL150800464865,31,1012.1211,1011.8207,494,17.213127,35.046642,31.26763761,28.937204,12.18260167,-2.95623894,12.2818751,946.8388951,0.053745,1011.284045
