barcode,cycle,QDischarge,Qcharge,RUL,IR,Tmax,Tavg,Tmin,chargetime,Skewness,Kurtosis,IntegralT,Slope,Intercept
EL150800460640,2,1077.8366,1077.9539,731,16.239462,36.112045,32.99811857,30.408197,10.09637,0,0,0,0,0
EL150800460640,3,1078.9613,1078.9523,731,16.192216,36.040428,33.01502401,30.361973,10.09640333,6.07E-13,1,33.00657129,1.1247,1075.5872
EL150800460640,4,1079.5897,1079.5504,731,16.163552,36.114578,32.99929661,30.301001,10.096705,-0.330311505,1.5,66.0137316,0.87655,1076.166217
EL150800460640,5,1080.1555,1079.9371,731,16.160037,35.93103,32.96483678,30.404114,10.09632,-0.409239092,1.808936539,98.9957983,0.75851,1076.48099
EL150800460640,6,1080.4064,1080.2684,731,16.141208,35.951988,32.9204388,30.379307,10.09639167,-0.590733717,2.006411933,131.9384361,0.63338,1076.85638
EL150800460640,7,1080.685,1080.4523,731,16.115405,35.993073,33.00634651,30.291292,10.17939333,-0.704906277,2.220316548,164.9018287,0.546945714,1077.144494
EL150800460640,8,1080.7978,1080.5676,731,16.101453,36.105789,32.9980098,30.340296,10.09611333,-0.840113223,2.452267031,197.9040069,0.469560714,1077.428239
EL150800460640,9,1080.914,1080.6562,731,16.101055,35.973667,32.93979271,30.339613,10.17920833,-0.959783729,2.698883654,230.8729081,0.407870238,1077.675001
EL150800460640,10,1081.0486,1080.7346,731,16.101617,36.04171,32.97943746,30.357517,10.17933667,-1.053327362,2.936115772,263.8325232,0.360863333,1077.878698
EL150800460640,11,1081.1299,1080.8762,731,16.089616,36.062748,33.0052003,30.365692,10.09611167,-1.141103858,3.173710367,296.8248421,0.321683636,1078.061536
EL150800460640,12,1081.1639,1080.8253,731,16.089164,36.114441,33.02661768,30.397581,10.096165,-1.232574976,3.42547602,329.8407511,0.287236364,1078.233773
EL150800460640,13,1081.2281,1080.9326,731,16.088527,36.061172,33.05943205,30.415121,10.17927333,-1.314675637,3.673888121,362.883776,0.258784615,1078.385515
EL150800460640,14,1081.2478,1080.9695,731,16.085092,36.040257,33.0347244,30.394176,10.095455,-1.397716768,3.933543263,395.9308542,0.233706593,1078.527624
EL150800460640,15,1081.2968,1080.9156,731,16.100422,36.022449,32.93555497,30.399101,10.09590833,-1.473159722,4.188571075,428.9159939,0.212665934,1078.653868
EL150800460640,16,1081.2578,1080.9402,731,16.079862,35.908554,32.93068969,30.333019,10.179175,-1.55758709,4.472895841,461.8491162,0.192697857,1078.780333
EL150800460640,17,1081.3031,1080.95,731,16.105335,35.967781,32.95644499,30.296265,10.09651,-1.633665032,4.749260073,494.7926835,0.176085441,1078.891082
EL150800460640,18,1081.3153,1080.9498,731,16.097996,36.068077,33.0012595,30.322107,10.17994333,-1.707467207,5.029603449,527.7715358,0.161471324,1078.993381
EL150800460640,19,1081.3152,1080.9654,731,16.103089,35.963921,32.88105824,30.202829,10.17968667,-1.780553776,5.317416193,560.7126947,0.148381218,1079.089375
EL150800460640,20,1081.3514,1080.9894,731,16.094934,36.071308,32.92059192,30.266003,10.096135,-1.847515875,5.596851687,593.6135197,0.137240175,1079.17479
EL150800460640,21,1081.3408,1081.0668,731,16.101725,35.97488,32.95357901,30.37916,10.096135,-1.915288915,5.886236679,626.5506052,0.127011128,1079.256622
EL150800460640,22,1081.3305,1081.0173,731,16.096763,36.026646,32.91474928,30.253565,10.1799,-1.983152704,6.184076545,659.4847693,0.117655714,1079.334584
EL150800460640,23,1081.3515,1081.0241,731,16.094439,35.908504,32.87238032,30.299164,10.17952167,-2.047303937,6.477659659,692.3783341,0.109483794,1079.405407
EL150800460640,24,1081.3745,1081.0239,731,16.106419,35.977356,33.02747622,30.482962,10.09631167,-2.107711138,6.765616686,725.3282624,0.102325988,1079.469827
EL150800460640,25,1081.2387,1080.9083,731,16.110394,36.224751,33.04493453,30.339893,10.09609,-2.177872561,7.099381491,758.3644678,0.094433217,1079.543493
EL150800460640,26,1081.2483,1080.9592,731,16.111232,36.030064,33.01169046,30.46402,10.09611,-2.245613715,7.432386212,791.3927803,0.087505923,1079.610457
EL150800460640,27,1081.2505,1080.9293,731,16.11097,36.097492,32.98218966,30.30146,10.17941333,-2.311443989,7.766174663,824.3897203,0.081329709,1079.672219
EL150800460640,28,1081.2807,1080.951,731,16.116433,35.910137,32.88176033,30.284113,10.179365,-2.374042963,8.093358145,857.3216953,0.076022161,1079.727064
EL150800460640,29,1081.3103,1080.9829,731,16.105663,35.979603,32.97421557,30.309513,10.09652333,-2.433283228,8.412857632,890.2496833,0.071430487,1079.776042
EL150800460640,30,1081.2517,1080.9619,731,16.115203,35.965145,32.98362137,30.303421,10.17971167,-2.494495733,8.749460004,923.2286017,0.066828719,1079.826661
EL150800460640,31,1081.2395,1080.893,731,16.116327,35.987885,32.96895487,30.290691,10.09644,-2.554755463,9.089395057,956.2048899,0.062578065,1079.874835
EL150800460640,32,1081.2634,1080.9497,731,16.1124,35.972229,33.04490659,30.310225,10.09621667,-2.612825256,9.424729431,989.2118206,0.058864758,1079.918157
EL150800460640,33,1081.2385,1080.9016,731,16.122065,36.057823,32.96546834,30.355137,10.17994167,-2.670583592,9.766088809,1022.217008,0.055329564,1079.96058
