barcode,cycle,QDischarge,Qcharge,RUL,IR,Tmax,Tavg,Tmin,chargetime,Skewness,Kurtosis,IntegralT,Slope,Intercept
el150800460518,1,1068.0572,1067.5609,300,17.542101,31.487127,30.36354497,28.999689,10.33266833,0,0,0,0,0
el150800460518,2,1070.0541,1069.8104,300,17.505454,31.66193,29.16055978,26.734909,10.18005,3.42E-13,1,29.76205238,1.9969,1066.0603
el150800460518,3,1071.9095,1071.287,300,17.570902,31.111683,29.71138354,28.086988,10.30832167,-0.044949405,1.5,59.19802404,1.92615,1066.154633
el150800460518,4,1072.965,1072.6261,300,17.263489,31.539034,30.23523186,28.464998,10.27618333,-0.278667223,1.607035361,89.17133174,1.65788,1066.60175
el150800460518,5,1071.9097,1071.4829,300,17.489189,31.414228,29.48176901,27.695206,10.26364167,-0.622874666,1.996674439,119.0298322,1.06159,1067.79433
el150800460518,6,1073.2948,1072.9553,300,17.163873,31.646267,30.1557295,28.780985,10.19262667,-0.761372235,2.252115328,148.8485814,0.937437143,1068.08402
el150800460518,7,1073.5837,1072.8406,300,17.006202,31.585262,30.34716702,28.949301,10.268855,-0.885023431,2.508173237,179.1000297,0.823610714,1068.387557
el150800460518,8,1072.0392,1070.8085,300,17.519319,30.755775,29.09328328,27.254005,10.20795167,-1.015960521,2.940998926,208.8202548,0.578840476,1069.121868
el150800460518,9,1073.2112,1072.9717,300,17.022504,31.257359,29.95222875,28.634039,10.28542,-1.175599083,3.292174824,238.3430109,0.504158333,1069.370808
el150800460518,10,1073.3572,1073.0203,300,16.943973,31.303814,30.02326318,27.823721,10.18989333,-1.308536663,3.6400404,268.3307568,0.446602424,1069.581847
el150800460518,11,1072.0562,1071.7062,300,17.272903,31.480631,29.01710171,27.259531,10.32572167,-1.375479797,4.009632588,297.8509393,0.335771818,1070.025169
el150800460518,12,1073.0482,1072.7481,300,16.784677,31.816372,29.95677927,28.420038,10.19969167,-1.507288541,4.419553485,327.3378798,0.297070629,1070.192874
el150800460518,13,1073.0333,1072.8774,300,16.61882,32.263004,29.76014415,27.875488,10.19673333,-1.63079862,4.843320809,357.1963415,0.263395055,1070.350027
el150800460518,14,1072.3603,1071.9038,300,17.097674,31.247015,29.25629604,27.303659,10.24468,-1.714623536,5.262598865,386.7045616,0.215473407,1070.589635
el150800460518,15,1072.9095,1072.5317,300,16.726129,32.248196,30.22676874,28.577196,10.28914667,-1.825282514,5.705679175,416.446094,0.1926675,1070.711267
el150800460518,16,1072.2783,1072.1495,300,16.600415,31.96641,29.62475918,27.676809,10.292595,-1.888606256,6.094665435,446.3718579,0.159234118,1070.900723
el150800460518,17,1072.1682,1071.8372,300,16.958876,32.004845,29.55528649,27.119947,10.246295,-1.934632665,6.442988103,475.9618807,0.131008578,1071.070076
el150800460518,18,1072.4574,1072.2153,300,16.608132,32.062881,30.42177527,28.929228,10.28055833,-2.013299482,6.875101394,505.9504116,0.113976471,1071.177946
el150800460518,19,1071.83,1071.6516,300,16.583446,31.744211,29.45450672,27.065695,10.21016167,-1.998543911,7.02769863,535.8885526,0.090079123,1071.337261
el150800460518,20,1072.1538,1071.6367,300,16.803086,31.865427,30.00892742,28.041809,10.31077667,-2.039502803,7.366223379,565.6202697,0.076007068,1071.435766
el150800460518,21,1072.1238,1071.749,300,16.593076,31.791096,30.4580831,28.964241,10.29210833,-2.075596242,7.692229261,595.8537749,0.064213377,1071.522253
el150800460518,22,1070.6863,1070.3902,300,16.778117,31.183062,29.52829083,26.974333,10.27852167,-1.825177148,6.647282028,625.8469619,0.037549577,1071.726675
el150800460518,23,1071.2503,1070.9001,300,16.838765,31.647417,29.8082955,28.170853,10.32572167,-1.72034048,6.405195611,655.5152551,0.02298419,1071.843198
el150800460518,24,1071.5271,1069.687,300,16.642379,31.677229,30.46395022,29.318232,10.31426833,-1.673715239,6.411122207,685.6513779,0.014307,1071.915508
el150800460518,25,1070.012,1069.568,300,16.930906,31.752684,29.37467302,27.264421,10.19104833,-1.42459295,5.202515743,715.5706896,-0.006565462,1072.096403
el150800460518,26,1071.0336,1069.141,300,16.707607,31.599731,30.10870159,28.768501,10.32372333,-1.328626338,5.002885992,745.3123769,-0.014190256,1072.165026
el150800460518,27,1071.3403,1070.8926,300,16.655333,32.400795,30.61927901,29.111752,10.205425,-1.280807473,4.993756021,775.6763672,-0.017694933,1072.197736
el150800460518,28,1069.5125,1069.304,300,17.057173,31.473211,29.25060945,28.003843,10.34655833,-1.111079915,4.096849316,805.6113114,-0.033875561,1072.354149
el150800460518,29,1070.4086,1070.2941,300,16.545905,31.994564,30.44780315,28.963934,10.30087833,-0.990818928,3.774496596,835.4605177,-0.04051803,1072.420574
el150800460518,30,1068.9889,1070.0471,300,16.582202,31.814205,30.32832723,28.003355,10.30168167,-0.898317041,3.240152837,865.8485829,-0.054815662,1072.568316
el150800460518,31,1067.7648,1066.9823,300,17.059151,31.632881,29.27516773,27.646212,10.29121333,-0.968549004,3.239983383,895.6503304,-0.07359125,1072.768589
