barcode,cycle,QDischarge,Qcharge,RUL,IR,Tmax,Tavg,Tmin,chargetime,Skewness,Kurtosis,IntegralT,Slope,Intercept
EL150800460618,2,1079.8725,1080.3403,702,16.7679,37.090782,33.44137328,30.38032,11.22111,0,0,0,0,0
EL150800460618,3,1081.3485,1081.7327,702,16.730737,37.126156,33.44861492,30.316769,11.13785667,0,1,33.4449941,1.476,1076.9205
EL150800460618,4,1082.1602,1082.5305,702,16.687617,37.031292,33.39077167,30.34277,11.22107667,-0.337960172,1.5,66.8646874,1.14385,1077.695517
EL150800460618,5,1082.6759,1083.0137,702,16.678825,37.0411,33.42342777,30.403782,11.13748833,-0.545149629,1.837891761,100.2717871,0.92219,1078.28661
EL150800460618,6,1082.9167,1083.2328,702,16.659625,37.06324,33.40559966,30.362293,11.13793667,-0.755893803,2.162506817,133.6863008,0.74158,1078.82844
EL150800460618,7,1083.1659,1083.423,702,16.641976,37.120239,33.45241555,30.454725,11.13749667,-0.903238786,2.487088365,167.1153084,0.619637143,1079.234916
EL150800460618,8,1083.3956,1083.6654,702,16.638143,37.112423,33.45182866,30.483128,11.22054333,-1.005033555,2.777598331,200.5674305,0.534307143,1079.547793
EL150800460618,9,1083.5146,1083.7302,702,16.635589,37.104511,33.45160409,30.444786,11.220655,-1.108490999,3.062745553,234.0191469,0.464144048,1079.828445
EL150800460618,10,1083.7516,1083.9381,702,16.604628,37.115337,33.49134897,30.451777,11.22084,-1.160596297,3.287449696,267.4906235,0.416258333,1080.03595
EL150800460618,11,1083.8147,1084.0614,702,16.580679,37.151207,33.50455164,30.560646,11.13796167,-1.231945055,3.520851696,300.9885738,0.37261697,1080.23961
EL150800460618,12,1083.8485,1084.0962,702,16.608989,37.153744,33.53040102,30.486635,11.13754667,-1.314204841,3.773322491,334.5060501,0.333411818,1080.435635
EL150800460618,13,1083.9056,1084.1022,702,16.565884,37.141655,33.45741919,30.50164,11.137745,-1.393170285,4.029050269,367.9999602,0.300166084,1080.612946
EL150800460618,14,1083.9137,1084.1116,702,16.606687,37.205833,33.4863539,30.412798,11.221105,-1.476725623,4.30395157,401.4718467,0.270443956,1080.781371
EL150800460618,15,1083.98,1084.0489,702,16.584497,37.100319,33.39926405,30.195576,11.22144667,-1.550677086,4.569134882,434.9146557,0.245928791,1080.928462
EL150800460618,16,1084.0327,1084.1393,702,16.600482,37.110172,33.37357451,30.234388,11.13716667,-1.618258573,4.827773468,468.301075,0.225163214,1081.059978
EL150800460618,17,1084.1408,1084.2199,702,16.620869,37.133125,33.37677551,30.262728,11.137355,-1.668937715,5.052830805,501.67625,0.208686324,1081.169824
EL150800460618,18,1084.0665,1084.1913,702,16.583173,36.976498,33.41905433,30.272741,11.13693,-1.737504045,5.32417651,535.0741649,0.191829902,1081.287819
EL150800460618,19,1084.1254,1084.2248,702,16.643221,37.095284,33.35800054,30.254189,11.22117,-1.797946008,5.581045008,568.4626924,0.177668731,1081.391667
EL150800460618,20,1084.1348,1084.2358,702,16.618565,37.167461,33.41246413,30.25296,11.22048833,-1.858332243,5.843347758,601.8479247,0.164875439,1081.489749
EL150800460618,21,1084.1161,1084.247,702,16.623031,37.129108,33.40025304,30.41469,11.22111167,-1.921712559,6.120868891,635.2542833,0.152932105,1081.585296
EL150800460618,22,1084.0869,1084.1906,702,16.624521,37.185474,33.40008711,30.186438,11.13815833,-1.987848679,6.415083873,668.6544534,0.141725584,1081.678683
EL150800460618,23,1084.1415,1084.2236,702,16.638562,37.179756,33.40026858,30.199692,11.22103,-2.04708924,6.693688781,702.0546312,0.13227651,1081.760575
EL150800460618,24,1084.1033,1084.234,702,16.622592,37.413513,33.61981105,30.461824,11.13841833,-2.109734257,6.990883081,735.564671,0.123233992,1081.841958
EL150800460618,25,1084.0853,1084.1684,702,16.670227,37.327858,33.48054441,30.321898,11.13800667,-2.172789617,7.2974086,769.1148488,0.114858913,1081.920126
EL150800460618,26,1084.1078,1084.1872,702,16.621003,37.411922,33.51566822,30.31403,11.22087167,-2.232737046,7.599202661,802.6129551,0.107486692,1081.99139
EL150800460618,27,1084.1339,1084.1876,702,16.643634,37.218143,33.39222135,30.125891,11.22131167,-2.289388459,7.89454224,836.0668999,0.10099412,1082.056316
EL150800460618,28,1084.1767,1084.2369,702,16.649801,37.320114,33.45622972,30.298122,11.22101833,-2.341202056,8.176494715,869.4911254,0.095379426,1082.114335
EL150800460618,29,1084.216,1084.3022,702,16.637545,37.322281,33.46331894,30.225086,11.13751333,-2.388492665,8.445342373,902.9508997,0.090470525,1082.166696
EL150800460618,30,1084.2557,1084.3179,702,16.627844,37.343746,33.47067465,30.346844,11.13776333,-2.431204717,8.699995519,936.4178965,0.086159409,1082.214118
